state_id	state	municipality_id	municipality	variable_inegi	institucion	nombre_institucion	poblacion	camas	clinicas	personal
20	Oaxaca	20137	San Francisco Cahuacuá	PDER_SEGP	SSA	Secretaría de Salud	2208	3	2	3
20	Oaxaca	20138	San Francisco Cajonos	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1	0	0	0
20	Oaxaca	20138	San Francisco Cajonos	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	2	0	0	0
20	Oaxaca	20138	San Francisco Cajonos	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	2	0	0	0
20	Oaxaca	20138	San Francisco Cajonos	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	2	0	0	0
20	Oaxaca	20138	San Francisco Cajonos	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	36	0	0	0
20	Oaxaca	20138	San Francisco Cajonos	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	3	0	1	0
20	Oaxaca	20138	San Francisco Cajonos	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	28	0	0	0
20	Oaxaca	20138	San Francisco Cajonos	PDER_SEGP	SSA	Secretaría de Salud	306	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	1	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	1	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	1	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	15	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	11	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	15	0	0	0
20	Oaxaca	20139	San Francisco Chapulapa	PDER_SEGP	SSA	Secretaría de Salud	1902	5	4	6
20	Oaxaca	20140	San Francisco Chindúa	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	2	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	2	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	2	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	35	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	3	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	28	0	0	0
20	Oaxaca	20140	San Francisco Chindúa	PDER_SEGP	SSA	Secretaría de Salud	571	1	1	2
20	Oaxaca	20141	San Francisco del Mar	PAFIL_IPRIV	SMP	Servicios Médicos Privados	8	0	0	0
20	Oaxaca	20141	San Francisco del Mar	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	51	0	0	0
20	Oaxaca	20141	San Francisco del Mar	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	51	0	0	0
20	Oaxaca	20141	San Francisco del Mar	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	51	0	0	0
20	Oaxaca	20141	San Francisco del Mar	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	152	0	0	0
20	Oaxaca	20141	San Francisco del Mar	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	56	0	1	0
20	Oaxaca	20141	San Francisco del Mar	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	560	0	1	0
20	Oaxaca	20141	San Francisco del Mar	PDER_SEGP	SSA	Secretaría de Salud	5558	3	1	0
20	Oaxaca	20142	San Francisco Huehuetlán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	3	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	0	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	0	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	0	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	16	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	3	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	14	0	0	0
20	Oaxaca	20142	San Francisco Huehuetlán	PDER_SEGP	SSA	Secretaría de Salud	715	1	2	5
20	Oaxaca	20143	San Francisco Ixhuatán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	6	0	0	0
20	Oaxaca	20143	San Francisco Ixhuatán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	89	0	0	0
20	Oaxaca	20143	San Francisco Ixhuatán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	89	0	0	0
20	Oaxaca	20143	San Francisco Ixhuatán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	89	0	0	0
20	Oaxaca	20143	San Francisco Ixhuatán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	234	0	0	0
20	Oaxaca	20143	San Francisco Ixhuatán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	257	0	1	0
20	Oaxaca	20143	San Francisco Ixhuatán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1265	0	1	0
20	Oaxaca	20143	San Francisco Ixhuatán	PDER_SEGP	SSA	Secretaría de Salud	6141	12	11	50
20	Oaxaca	20144	San Francisco Jaltepetongo	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1	0	0	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	3	0	0	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	3	0	0	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	3	0	0	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	146	0	0	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	16	0	1	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	9	0	0	0
20	Oaxaca	20144	San Francisco Jaltepetongo	PDER_SEGP	SSA	Secretaría de Salud	707	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PAFIL_IPRIV	SMP	Servicios Médicos Privados	33	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	62	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	62	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	62	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	1029	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	8	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	685	0	0	0
20	Oaxaca	20145	San Francisco Lachigoló	PDER_SEGP	SSA	Secretaría de Salud	1330	2	3	10
20	Oaxaca	20146	San Francisco Logueche	PAFIL_IPRIV	SMP	Servicios Médicos Privados	5	0	0	0
20	Oaxaca	20146	San Francisco Logueche	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	5	0	0	0
20	Oaxaca	20146	San Francisco Logueche	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	5	0	0	0
20	Oaxaca	20146	San Francisco Logueche	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	5	0	0	0
20	Oaxaca	20146	San Francisco Logueche	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	116	0	0	0
20	Oaxaca	20146	San Francisco Logueche	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	200	0	1	0
20	Oaxaca	20146	San Francisco Logueche	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1	0	0	0
20	Oaxaca	20146	San Francisco Logueche	PDER_SEGP	SSA	Secretaría de Salud	2281	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	2	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	2	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	2	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	11	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	0	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	5	0	0	0
20	Oaxaca	20147	San Francisco Nuxaño	PDER_SEGP	SSA	Secretaría de Salud	323	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PAFIL_IPRIV	SMP	Servicios Médicos Privados	7	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	0	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	0	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	0	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	89	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	569	0	1	0
20	Oaxaca	20148	San Francisco Ozolotepec	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	4	0	0	0
20	Oaxaca	20148	San Francisco Ozolotepec	PDER_SEGP	SSA	Secretaría de Salud	1092	1	1	1
20	Oaxaca	20149	San Francisco Sola	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20149	San Francisco Sola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	1	0	0	0
20	Oaxaca	20149	San Francisco Sola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	1	0	0	0
20	Oaxaca	20149	San Francisco Sola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	1	0	0	0
20	Oaxaca	20149	San Francisco Sola	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	39	0	0	0
20	Oaxaca	20149	San Francisco Sola	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	1	0	0	0
20	Oaxaca	20149	San Francisco Sola	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	56	0	0	0
20	Oaxaca	20149	San Francisco Sola	PDER_SEGP	SSA	Secretaría de Salud	1086	1	1	3
20	Oaxaca	20150	San Francisco Telixtlahuaca	PAFIL_IPRIV	SMP	Servicios Médicos Privados	210	4	2	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	27	0	0	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	27	0	0	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	27	0	0	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	2035	0	0	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	21	0	1	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1267	0	2	0
20	Oaxaca	20150	San Francisco Telixtlahuaca	PDER_SEGP	SSA	Secretaría de Salud	6404	11	9	87
20	Oaxaca	20151	San Francisco Teopan	PAFIL_IPRIV	SMP	Servicios Médicos Privados	2	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	0	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	0	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	0	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	2	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	0	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	0	0	0	0
20	Oaxaca	20151	San Francisco Teopan	PDER_SEGP	SSA	Secretaría de Salud	287	1	1	2
20	Oaxaca	20152	San Francisco Tlapancingo	PAFIL_IPRIV	SMP	Servicios Médicos Privados	4	0	0	0
20	Oaxaca	20152	San Francisco Tlapancingo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	1	0	0	0
20	Oaxaca	20152	San Francisco Tlapancingo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	1	0	0	0
20	Oaxaca	20152	San Francisco Tlapancingo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	1	0	0	0
20	Oaxaca	20152	San Francisco Tlapancingo	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	13	0	0	0
20	Oaxaca	20152	San Francisco Tlapancingo	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	75	0	1	0
20	Oaxaca	20152	San Francisco Tlapancingo	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	10	0	0	0
20	Oaxaca	20152	San Francisco Tlapancingo	PDER_SEGP	SSA	Secretaría de Salud	2127	0	1	0
20	Oaxaca	20153	San Gabriel Mixtepec	PAFIL_IPRIV	SMP	Servicios Médicos Privados	6	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	54	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	54	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	54	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	142	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	3	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	353	0	0	0
20	Oaxaca	20153	San Gabriel Mixtepec	PDER_SEGP	SSA	Secretaría de Salud	3751	3	3	6
20	Oaxaca	20154	San Ildefonso Amatlán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	3	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	18	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	18	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	18	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	19	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	0	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	3	0	0	0
20	Oaxaca	20154	San Ildefonso Amatlán	PDER_SEGP	SSA	Secretaría de Salud	1890	2	3	8
20	Oaxaca	20155	San Ildefonso Sola	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	2	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	2	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	2	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	23	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	0	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	22	0	0	0
20	Oaxaca	20155	San Ildefonso Sola	PDER_SEGP	SSA	Secretaría de Salud	473	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PAFIL_IPRIV	SMP	Servicios Médicos Privados	5	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	0	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	0	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	0	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	578	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	781	13	7	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	152	0	0	0
20	Oaxaca	20156	San Ildefonso Villa Alta	PDER_SEGP	SSA	Secretaría de Salud	765	2	2	2
20	Oaxaca	20157	San Jacinto Amilpas	PAFIL_IPRIV	SMP	Servicios Médicos Privados	141	0	2	0
20	Oaxaca	20157	San Jacinto Amilpas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	82	0	0	0
20	Oaxaca	20157	San Jacinto Amilpas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	82	0	0	0
20	Oaxaca	20157	San Jacinto Amilpas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	82	0	0	0
20	Oaxaca	20157	San Jacinto Amilpas	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	5563	0	0	0
20	Oaxaca	20157	San Jacinto Amilpas	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	20	0	0	0
20	Oaxaca	20157	San Jacinto Amilpas	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	2504	0	0	0
20	Oaxaca	20157	San Jacinto Amilpas	PDER_SEGP	SSA	Secretaría de Salud	2982	10	12	101
20	Oaxaca	20158	San Jacinto Tlacotepec	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	0	0	0	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	0	0	0	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	0	0	0	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	25	0	0	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	11	0	1	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	21	0	0	0
20	Oaxaca	20158	San Jacinto Tlacotepec	PDER_SEGP	SSA	Secretaría de Salud	2063	18	6	58
20	Oaxaca	20159	San Jerónimo Coatlán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	2	0	0	0
20	Oaxaca	20159	San Jerónimo Coatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	18	0	0	0
20	Oaxaca	20159	San Jerónimo Coatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	18	0	0	0
20	Oaxaca	20159	San Jerónimo Coatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	18	0	0	0
20	Oaxaca	20159	San Jerónimo Coatlán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	48	0	0	0
20	Oaxaca	20159	San Jerónimo Coatlán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	33	0	1	0
20	Oaxaca	20159	San Jerónimo Coatlán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	25	0	0	0
20	Oaxaca	20159	San Jerónimo Coatlán	PDER_SEGP	SSA	Secretaría de Salud	4564	5	5	18
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1	0	0	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	6	0	0	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	6	0	0	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	6	0	0	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	134	0	0	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	74	0	1	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	20	0	0	0
20	Oaxaca	20160	San Jerónimo Silacayoapilla	PDER_SEGP	SSA	Secretaría de Salud	791	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	14	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	14	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	14	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	120	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	35	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	34	0	0	0
20	Oaxaca	20161	San Jerónimo Sosola	PDER_SEGP	SSA	Secretaría de Salud	1807	8	3	4
20	Oaxaca	20162	San Jerónimo Taviche	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	3	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	3	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	3	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	30	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	5	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	11	0	0	0
20	Oaxaca	20162	San Jerónimo Taviche	PDER_SEGP	SSA	Secretaría de Salud	1479	1	2	5
20	Oaxaca	20163	San Jerónimo Tecóatl	PAFIL_IPRIV	SMP	Servicios Médicos Privados	0	0	0	0
20	Oaxaca	20163	San Jerónimo Tecóatl	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	0	0	0	0
20	Oaxaca	20163	San Jerónimo Tecóatl	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	0	0	0	0
20	Oaxaca	20163	San Jerónimo Tecóatl	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	0	0	0	0
20	Oaxaca	20163	San Jerónimo Tecóatl	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	29	0	0	0
