state_id	state	municipality_id	municipality	institucion_id	institucion	poblacion	beds	clinics
19	Nuevo León	19019	San Pedro Garza García	PDER_ISTE	ISSSTE	1915	0	0
19	Nuevo León	19019	San Pedro Garza García	PDER_SEGP	SSA	4109	0	0
19	Nuevo León	19020	General Bravo	PAFIL_IPRIV	SMP	202	0	0
19	Nuevo León	19020	General Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	64	0	0
19	Nuevo León	19020	General Bravo	PDER_IMSS	IMSS	1009	0	0
19	Nuevo León	19020	General Bravo	PDER_IMSSB	IMSS-BIENESTAR	16	0	0
19	Nuevo León	19020	General Bravo	PDER_ISTE	ISSSTE	233	0	1
19	Nuevo León	19020	General Bravo	PDER_SEGP	SSA	2248	0	0
19	Nuevo León	19021	General Escobedo	PAFIL_IPRIV	SMP	21130	0	0
19	Nuevo León	19021	General Escobedo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	972	0	0
19	Nuevo León	19021	General Escobedo	PDER_IMSS	IMSS	298490	0	0
19	Nuevo León	19021	General Escobedo	PDER_IMSSB	IMSS-BIENESTAR	662	0	0
19	Nuevo León	19021	General Escobedo	PDER_ISTE	ISSSTE	12918	0	0
19	Nuevo León	19021	General Escobedo	PDER_SEGP	SSA	43802	0	0
19	Nuevo León	19022	General Terán	PAFIL_IPRIV	SMP	219	0	0
19	Nuevo León	19022	General Terán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	8	0	0
19	Nuevo León	19022	General Terán	PDER_IMSS	IMSS	5925	1	3
19	Nuevo León	19022	General Terán	PDER_IMSSB	IMSS-BIENESTAR	50	0	0
19	Nuevo León	19022	General Terán	PDER_ISTE	ISSSTE	563	0	1
19	Nuevo León	19022	General Terán	PDER_SEGP	SSA	4941	0	0
19	Nuevo León	19023	General Treviño	PAFIL_IPRIV	SMP	29	0	0
19	Nuevo León	19023	General Treviño	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
19	Nuevo León	19023	General Treviño	PDER_IMSS	IMSS	400	0	0
19	Nuevo León	19023	General Treviño	PDER_IMSSB	IMSS-BIENESTAR	0	0	0
19	Nuevo León	19023	General Treviño	PDER_ISTE	ISSSTE	37	0	0
19	Nuevo León	19023	General Treviño	PDER_SEGP	SSA	974	0	0
19	Nuevo León	19024	General Zaragoza	PAFIL_IPRIV	SMP	19	0	0
19	Nuevo León	19024	General Zaragoza	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
19	Nuevo León	19024	General Zaragoza	PDER_IMSS	IMSS	357	0	0
19	Nuevo León	19024	General Zaragoza	PDER_IMSSB	IMSS-BIENESTAR	10	0	0
19	Nuevo León	19024	General Zaragoza	PDER_ISTE	ISSSTE	243	0	0
19	Nuevo León	19024	General Zaragoza	PDER_SEGP	SSA	4691	0	0
19	Nuevo León	19025	General Zuazua	PAFIL_IPRIV	SMP	1251	0	0
19	Nuevo León	19025	General Zuazua	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	150	0	0
19	Nuevo León	19025	General Zuazua	PDER_IMSS	IMSS	74356	0	5
19	Nuevo León	19025	General Zuazua	PDER_IMSSB	IMSS-BIENESTAR	143	0	0
19	Nuevo León	19025	General Zuazua	PDER_ISTE	ISSSTE	870	0	0
19	Nuevo León	19025	General Zuazua	PDER_SEGP	SSA	6681	0	0
19	Nuevo León	19026	Guadalupe	PAFIL_IPRIV	SMP	28033	0	0
19	Nuevo León	19026	Guadalupe	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1855	0	0
19	Nuevo León	19026	Guadalupe	PDER_IMSS	IMSS	417214	160	127
19	Nuevo León	19026	Guadalupe	PDER_IMSSB	IMSS-BIENESTAR	858	0	0
19	Nuevo León	19026	Guadalupe	PDER_ISTE	ISSSTE	27801	0	12
19	Nuevo León	19026	Guadalupe	PDER_SEGP	SSA	39032	0	0
19	Nuevo León	19027	Los Herreras	PAFIL_IPRIV	SMP	77	0	0
19	Nuevo León	19027	Los Herreras	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
19	Nuevo León	19027	Los Herreras	PDER_IMSS	IMSS	137	0	0
19	Nuevo León	19027	Los Herreras	PDER_IMSSB	IMSS-BIENESTAR	3	0	0
19	Nuevo León	19027	Los Herreras	PDER_ISTE	ISSSTE	24	0	0
19	Nuevo León	19027	Los Herreras	PDER_SEGP	SSA	1502	0	0
19	Nuevo León	19028	Higueras	PAFIL_IPRIV	SMP	29	0	0
19	Nuevo León	19028	Higueras	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
19	Nuevo León	19028	Higueras	PDER_IMSS	IMSS	725	0	0
19	Nuevo León	19028	Higueras	PDER_IMSSB	IMSS-BIENESTAR	1	0	0
19	Nuevo León	19028	Higueras	PDER_ISTE	ISSSTE	19	0	0
19	Nuevo León	19028	Higueras	PDER_SEGP	SSA	376	0	0
19	Nuevo León	19029	Hualahuises	PAFIL_IPRIV	SMP	226	0	0
19	Nuevo León	19029	Hualahuises	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
19	Nuevo León	19029	Hualahuises	PDER_IMSS	IMSS	2474	0	1
19	Nuevo León	19029	Hualahuises	PDER_IMSSB	IMSS-BIENESTAR	6	0	0
19	Nuevo León	19029	Hualahuises	PDER_ISTE	ISSSTE	471	0	1
19	Nuevo León	19029	Hualahuises	PDER_SEGP	SSA	2884	0	0
19	Nuevo León	19030	Iturbide	PAFIL_IPRIV	SMP	25	0	0
19	Nuevo León	19030	Iturbide	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1	0	0
19	Nuevo León	19030	Iturbide	PDER_IMSS	IMSS	430	0	0
19	Nuevo León	19030	Iturbide	PDER_IMSSB	IMSS-BIENESTAR	7	0	0
19	Nuevo León	19030	Iturbide	PDER_ISTE	ISSSTE	152	0	1
19	Nuevo León	19030	Iturbide	PDER_SEGP	SSA	2406	0	0
19	Nuevo León	19031	Juárez	PAFIL_IPRIV	SMP	8180	0	0
19	Nuevo León	19031	Juárez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	469	0	0
19	Nuevo León	19031	Juárez	PDER_IMSS	IMSS	301217	0	14
19	Nuevo León	19031	Juárez	PDER_IMSSB	IMSS-BIENESTAR	1032	0	0
19	Nuevo León	19031	Juárez	PDER_ISTE	ISSSTE	10529	0	0
19	Nuevo León	19031	Juárez	PDER_SEGP	SSA	42360	0	0
19	Nuevo León	19032	Lampazos de Naranjo	PAFIL_IPRIV	SMP	36	0	0
19	Nuevo León	19032	Lampazos de Naranjo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
19	Nuevo León	19032	Lampazos de Naranjo	PDER_IMSS	IMSS	1593	0	1
19	Nuevo León	19032	Lampazos de Naranjo	PDER_IMSSB	IMSS-BIENESTAR	3	0	0
19	Nuevo León	19032	Lampazos de Naranjo	PDER_ISTE	ISSSTE	161	0	1
19	Nuevo León	19032	Lampazos de Naranjo	PDER_SEGP	SSA	2891	0	0
19	Nuevo León	19033	Linares	PAFIL_IPRIV	SMP	1181	0	0
19	Nuevo León	19033	Linares	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	145	0	0
19	Nuevo León	19033	Linares	PDER_IMSS	IMSS	40458	21	20
19	Nuevo León	19033	Linares	PDER_IMSSB	IMSS-BIENESTAR	105	0	0
19	Nuevo León	19033	Linares	PDER_ISTE	ISSSTE	6063	0	13
19	Nuevo León	19033	Linares	PDER_SEGP	SSA	26247	0	0
19	Nuevo León	19034	Marín	PAFIL_IPRIV	SMP	238	0	0
19	Nuevo León	19034	Marín	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
19	Nuevo León	19034	Marín	PDER_IMSS	IMSS	2790	0	0
19	Nuevo León	19034	Marín	PDER_IMSSB	IMSS-BIENESTAR	9	0	0
19	Nuevo León	19034	Marín	PDER_ISTE	ISSSTE	97	0	0
19	Nuevo León	19034	Marín	PDER_SEGP	SSA	1010	0	0
19	Nuevo León	19035	Melchor Ocampo	PAFIL_IPRIV	SMP	35	0	0
19	Nuevo León	19035	Melchor Ocampo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
19	Nuevo León	19035	Melchor Ocampo	PDER_IMSS	IMSS	393	0	0
19	Nuevo León	19035	Melchor Ocampo	PDER_IMSSB	IMSS-BIENESTAR	11	0	0
19	Nuevo León	19035	Melchor Ocampo	PDER_ISTE	ISSSTE	56	0	0
19	Nuevo León	19035	Melchor Ocampo	PDER_SEGP	SSA	910	0	0
19	Nuevo León	19036	Mier y Noriega	PAFIL_IPRIV	SMP	13	0	0
19	Nuevo León	19036	Mier y Noriega	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
19	Nuevo León	19036	Mier y Noriega	PDER_IMSS	IMSS	179	0	0
19	Nuevo León	19036	Mier y Noriega	PDER_IMSSB	IMSS-BIENESTAR	10	0	0
19	Nuevo León	19036	Mier y Noriega	PDER_ISTE	ISSSTE	82	0	0
19	Nuevo León	19036	Mier y Noriega	PDER_SEGP	SSA	6806	0	0
19	Nuevo León	19037	Mina	PAFIL_IPRIV	SMP	93	0	0
19	Nuevo León	19037	Mina	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	5	0	0
19	Nuevo León	19037	Mina	PDER_IMSS	IMSS	3397	0	0
19	Nuevo León	19037	Mina	PDER_IMSSB	IMSS-BIENESTAR	17	0	0
19	Nuevo León	19037	Mina	PDER_ISTE	ISSSTE	89	0	0
19	Nuevo León	19037	Mina	PDER_SEGP	SSA	1570	0	0
19	Nuevo León	19038	Montemorelos	PAFIL_IPRIV	SMP	2608	0	0
19	Nuevo León	19038	Montemorelos	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	67	0	0
19	Nuevo León	19038	Montemorelos	PDER_IMSS	IMSS	37181	35	22
19	Nuevo León	19038	Montemorelos	PDER_IMSSB	IMSS-BIENESTAR	92	0	1
19	Nuevo León	19038	Montemorelos	PDER_ISTE	ISSSTE	4068	0	2
19	Nuevo León	19038	Montemorelos	PDER_SEGP	SSA	13471	0	0
19	Nuevo León	19039	Monterrey	PAFIL_IPRIV	SMP	117820	0	0
19	Nuevo León	19039	Monterrey	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2723	0	10
19	Nuevo León	19039	Monterrey	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2723	89	32
19	Nuevo León	19039	Monterrey	PDER_IMSS	IMSS	682677	1865	594
19	Nuevo León	19039	Monterrey	PDER_IMSSB	IMSS-BIENESTAR	2651	0	0
19	Nuevo León	19039	Monterrey	PDER_ISTE	ISSSTE	36097	176	97
19	Nuevo León	19039	Monterrey	PDER_SEGP	SSA	81626	0	0
19	Nuevo León	19040	Parás	PAFIL_IPRIV	SMP	8	0	0
19	Nuevo León	19040	Parás	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
19	Nuevo León	19040	Parás	PDER_IMSS	IMSS	155	0	0
19	Nuevo León	19040	Parás	PDER_IMSSB	IMSS-BIENESTAR	27	0	0
19	Nuevo León	19040	Parás	PDER_ISTE	ISSSTE	9	0	0
19	Nuevo León	19040	Parás	PDER_SEGP	SSA	500	0	0
19	Nuevo León	19041	Pesquería	PAFIL_IPRIV	SMP	1055	0	0
19	Nuevo León	19041	Pesquería	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	75	0	0
19	Nuevo León	19041	Pesquería	PDER_IMSS	IMSS	101692	0	0
19	Nuevo León	19041	Pesquería	PDER_IMSSB	IMSS-BIENESTAR	129	0	0
19	Nuevo León	19041	Pesquería	PDER_ISTE	ISSSTE	935	0	0
19	Nuevo León	19041	Pesquería	PDER_SEGP	SSA	15574	0	0
19	Nuevo León	19042	Los Ramones	PAFIL_IPRIV	SMP	86	0	0
19	Nuevo León	19042	Los Ramones	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1	0	0
19	Nuevo León	19042	Los Ramones	PDER_IMSS	IMSS	953	0	0
19	Nuevo León	19042	Los Ramones	PDER_IMSSB	IMSS-BIENESTAR	12	0	0
19	Nuevo León	19042	Los Ramones	PDER_ISTE	ISSSTE	73	0	0
19	Nuevo León	19042	Los Ramones	PDER_SEGP	SSA	2362	0	0
19	Nuevo León	19043	Rayones	PAFIL_IPRIV	SMP	40	0	0
19	Nuevo León	19043	Rayones	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
19	Nuevo León	19043	Rayones	PDER_IMSS	IMSS	196	0	0
19	Nuevo León	19043	Rayones	PDER_IMSSB	IMSS-BIENESTAR	4	0	0
19	Nuevo León	19043	Rayones	PDER_ISTE	ISSSTE	63	0	0
19	Nuevo León	19043	Rayones	PDER_SEGP	SSA	1891	0	0
19	Nuevo León	19044	Sabinas Hidalgo	PAFIL_IPRIV	SMP	619	0	0
19	Nuevo León	19044	Sabinas Hidalgo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	10	0	0
19	Nuevo León	19044	Sabinas Hidalgo	PDER_IMSS	IMSS	13113	4	11
19	Nuevo León	19044	Sabinas Hidalgo	PDER_IMSSB	IMSS-BIENESTAR	30	0	1
19	Nuevo León	19044	Sabinas Hidalgo	PDER_ISTE	ISSSTE	2696	0	2
19	Nuevo León	19044	Sabinas Hidalgo	PDER_SEGP	SSA	13124	0	0
19	Nuevo León	19045	Salinas Victoria	PAFIL_IPRIV	SMP	1074	0	0
19	Nuevo León	19045	Salinas Victoria	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1505	0	0
19	Nuevo León	19045	Salinas Victoria	PDER_IMSS	IMSS	54984	0	3
19	Nuevo León	19045	Salinas Victoria	PDER_IMSSB	IMSS-BIENESTAR	111	0	0
19	Nuevo León	19045	Salinas Victoria	PDER_ISTE	ISSSTE	1370	0	1
19	Nuevo León	19045	Salinas Victoria	PDER_SEGP	SSA	7087	0	0
19	Nuevo León	19046	San Nicolás de los Garza	PAFIL_IPRIV	SMP	28774	0	0
19	Nuevo León	19046	San Nicolás de los Garza	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1532	0	0
19	Nuevo León	19046	San Nicolás de los Garza	PDER_IMSS	IMSS	279146	262	136
19	Nuevo León	19046	San Nicolás de los Garza	PDER_IMSSB	IMSS-BIENESTAR	376	0	0
19	Nuevo León	19046	San Nicolás de los Garza	PDER_ISTE	ISSSTE	16422	0	0
19	Nuevo León	19046	San Nicolás de los Garza	PDER_SEGP	SSA	18997	0	0
19	Nuevo León	19047	Hidalgo	PAFIL_IPRIV	SMP	370	0	0
19	Nuevo León	19047	Hidalgo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	5	0	0
19	Nuevo León	19047	Hidalgo	PDER_IMSS	IMSS	11082	0	4
19	Nuevo León	19047	Hidalgo	PDER_IMSSB	IMSS-BIENESTAR	26	0	0
19	Nuevo León	19047	Hidalgo	PDER_ISTE	ISSSTE	348	0	0
19	Nuevo León	19047	Hidalgo	PDER_SEGP	SSA	1967	0	0
19	Nuevo León	19048	Santa Catarina	PAFIL_IPRIV	SMP	14602	0	0
19	Nuevo León	19048	Santa Catarina	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	158	0	0
19	Nuevo León	19048	Santa Catarina	PDER_IMSS	IMSS	212132	0	0
19	Nuevo León	19048	Santa Catarina	PDER_IMSSB	IMSS-BIENESTAR	244	0	0
19	Nuevo León	19048	Santa Catarina	PDER_ISTE	ISSSTE	7115	0	0
19	Nuevo León	19048	Santa Catarina	PDER_SEGP	SSA	15679	0	0
19	Nuevo León	19049	Santiago	PAFIL_IPRIV	SMP	3832	0	0
19	Nuevo León	19049	Santiago	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	33	0	0
19	Nuevo León	19049	Santiago	PDER_IMSS	IMSS	28037	0	8
19	Nuevo León	19049	Santiago	PDER_IMSSB	IMSS-BIENESTAR	159	0	0
19	Nuevo León	19049	Santiago	PDER_ISTE	ISSSTE	1228	0	1
19	Nuevo León	19049	Santiago	PDER_SEGP	SSA	5950	0	0
19	Nuevo León	19050	Vallecillo	PAFIL_IPRIV	SMP	19	0	0
19	Nuevo León	19050	Vallecillo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1	0	0
19	Nuevo León	19050	Vallecillo	PDER_IMSS	IMSS	426	0	0
19	Nuevo León	19050	Vallecillo	PDER_IMSSB	IMSS-BIENESTAR	1	0	0
19	Nuevo León	19050	Vallecillo	PDER_ISTE	ISSSTE	27	0	0
19	Nuevo León	19050	Vallecillo	PDER_SEGP	SSA	932	0	0
19	Nuevo León	19051	Villaldama	PAFIL_IPRIV	SMP	53	0	0
19	Nuevo León	19051	Villaldama	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1	0	0
19	Nuevo León	19051	Villaldama	PDER_IMSS	IMSS	1072	0	1
19	Nuevo León	19051	Villaldama	PDER_IMSSB	IMSS-BIENESTAR	10	0	0
19	Nuevo León	19051	Villaldama	PDER_ISTE	ISSSTE	191	0	0
19	Nuevo León	19051	Villaldama	PDER_SEGP	SSA	1726	0	0
20	Oaxaca	20001	Abejones	PAFIL_IPRIV	SMP	2	0	0
20	Oaxaca	20001	Abejones	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
20	Oaxaca	20001	Abejones	PDER_IMSS	IMSS	10	0	0
20	Oaxaca	20001	Abejones	PDER_IMSSB	IMSS-BIENESTAR	0	0	0
20	Oaxaca	20001	Abejones	PDER_ISTE	ISSSTE	14	0	0
20	Oaxaca	20001	Abejones	PDER_SEGP	SSA	769	0	0
20	Oaxaca	20002	Acatlán de Pérez Figueroa	PAFIL_IPRIV	SMP	69	0	0
20	Oaxaca	20002	Acatlán de Pérez Figueroa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	64	0	0
20	Oaxaca	20002	Acatlán de Pérez Figueroa	PDER_IMSS	IMSS	14233	0	5
20	Oaxaca	20002	Acatlán de Pérez Figueroa	PDER_IMSSB	IMSS-BIENESTAR	78	0	5
20	Oaxaca	20002	Acatlán de Pérez Figueroa	PDER_ISTE	ISSSTE	1778	0	2
20	Oaxaca	20002	Acatlán de Pérez Figueroa	PDER_SEGP	SSA	16956	0	0
20	Oaxaca	20003	Asunción Cacalotepec	PAFIL_IPRIV	SMP	18	0	0
20	Oaxaca	20003	Asunción Cacalotepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	20	0	0
20	Oaxaca	20003	Asunción Cacalotepec	PDER_IMSS	IMSS	134	0	0
20	Oaxaca	20003	Asunción Cacalotepec	PDER_IMSSB	IMSS-BIENESTAR	20	0	1
20	Oaxaca	20003	Asunción Cacalotepec	PDER_ISTE	ISSSTE	154	0	0
20	Oaxaca	20003	Asunción Cacalotepec	PDER_SEGP	SSA	1611	0	0
20	Oaxaca	20004	Asunción Cuyotepeji	PAFIL_IPRIV	SMP	6	0	0
20	Oaxaca	20004	Asunción Cuyotepeji	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	29	0	0
20	Oaxaca	20004	Asunción Cuyotepeji	PDER_IMSS	IMSS	113	0	0
20	Oaxaca	20004	Asunción Cuyotepeji	PDER_IMSSB	IMSS-BIENESTAR	12	0	1
20	Oaxaca	20004	Asunción Cuyotepeji	PDER_ISTE	ISSSTE	63	0	0
20	Oaxaca	20004	Asunción Cuyotepeji	PDER_SEGP	SSA	577	0	0
20	Oaxaca	20005	Asunción Ixtaltepec	PAFIL_IPRIV	SMP	96	0	0
20	Oaxaca	20005	Asunción Ixtaltepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1235	0	0
20	Oaxaca	20005	Asunción Ixtaltepec	PDER_IMSS	IMSS	2133	0	0
20	Oaxaca	20005	Asunción Ixtaltepec	PDER_IMSSB	IMSS-BIENESTAR	110	0	3
20	Oaxaca	20005	Asunción Ixtaltepec	PDER_ISTE	ISSSTE	2030	0	0
20	Oaxaca	20005	Asunción Ixtaltepec	PDER_SEGP	SSA	6440	0	0
20	Oaxaca	20006	Asunción Nochixtlán	PAFIL_IPRIV	SMP	35	0	0
20	Oaxaca	20006	Asunción Nochixtlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	80	0	0
20	Oaxaca	20006	Asunción Nochixtlán	PDER_IMSS	IMSS	1534	0	0
20	Oaxaca	20006	Asunción Nochixtlán	PDER_IMSSB	IMSS-BIENESTAR	165	0	1
20	Oaxaca	20006	Asunción Nochixtlán	PDER_ISTE	ISSSTE	2002	0	2
20	Oaxaca	20006	Asunción Nochixtlán	PDER_SEGP	SSA	9503	0	0
20	Oaxaca	20007	Asunción Ocotlán	PAFIL_IPRIV	SMP	3	0	0
20	Oaxaca	20007	Asunción Ocotlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1	0	0
20	Oaxaca	20007	Asunción Ocotlán	PDER_IMSS	IMSS	20	0	0
20	Oaxaca	20007	Asunción Ocotlán	PDER_IMSSB	IMSS-BIENESTAR	10	0	0
20	Oaxaca	20007	Asunción Ocotlán	PDER_ISTE	ISSSTE	28	0	0
20	Oaxaca	20007	Asunción Ocotlán	PDER_SEGP	SSA	1294	0	0
20	Oaxaca	20008	Asunción Tlacolulita	PAFIL_IPRIV	SMP	6	0	0
20	Oaxaca	20008	Asunción Tlacolulita	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	13	0	0
20	Oaxaca	20008	Asunción Tlacolulita	PDER_IMSS	IMSS	23	0	0
20	Oaxaca	20008	Asunción Tlacolulita	PDER_IMSSB	IMSS-BIENESTAR	2	0	0
20	Oaxaca	20008	Asunción Tlacolulita	PDER_ISTE	ISSSTE	78	0	0
20	Oaxaca	20008	Asunción Tlacolulita	PDER_SEGP	SSA	448	0	0
20	Oaxaca	20009	Ayotzintepec	PAFIL_IPRIV	SMP	12	0	0
20	Oaxaca	20009	Ayotzintepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	20	0	0
20	Oaxaca	20009	Ayotzintepec	PDER_IMSS	IMSS	69	0	0
20	Oaxaca	20009	Ayotzintepec	PDER_IMSSB	IMSS-BIENESTAR	4	0	2
20	Oaxaca	20009	Ayotzintepec	PDER_ISTE	ISSSTE	138	0	0
20	Oaxaca	20009	Ayotzintepec	PDER_SEGP	SSA	5070	0	0
20	Oaxaca	20010	El Barrio de la Soledad	PAFIL_IPRIV	SMP	637	0	0
20	Oaxaca	20010	El Barrio de la Soledad	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	281	0	0
20	Oaxaca	20010	El Barrio de la Soledad	PDER_IMSS	IMSS	7908	0	0
20	Oaxaca	20010	El Barrio de la Soledad	PDER_IMSSB	IMSS-BIENESTAR	83	0	1
20	Oaxaca	20010	El Barrio de la Soledad	PDER_ISTE	ISSSTE	427	0	0
20	Oaxaca	20010	El Barrio de la Soledad	PDER_SEGP	SSA	1814	0	0
20	Oaxaca	20011	Calihualá	PAFIL_IPRIV	SMP	1	0	0
20	Oaxaca	20011	Calihualá	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
20	Oaxaca	20011	Calihualá	PDER_IMSS	IMSS	29	0	0
20	Oaxaca	20011	Calihualá	PDER_IMSSB	IMSS-BIENESTAR	37	0	1
20	Oaxaca	20011	Calihualá	PDER_ISTE	ISSSTE	38	0	0
20	Oaxaca	20011	Calihualá	PDER_SEGP	SSA	1021	0	0
20	Oaxaca	20012	Candelaria Loxicha	PAFIL_IPRIV	SMP	11	0	0
20	Oaxaca	20012	Candelaria Loxicha	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	19	0	0
20	Oaxaca	20012	Candelaria Loxicha	PDER_IMSS	IMSS	372	0	0
20	Oaxaca	20012	Candelaria Loxicha	PDER_IMSSB	IMSS-BIENESTAR	702	0	2
20	Oaxaca	20012	Candelaria Loxicha	PDER_ISTE	ISSSTE	249	0	0
20	Oaxaca	20012	Candelaria Loxicha	PDER_SEGP	SSA	5136	0	0
20	Oaxaca	20013	Ciénega de Zimatlán	PAFIL_IPRIV	SMP	1	0	0
20	Oaxaca	20013	Ciénega de Zimatlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	6	0	0
20	Oaxaca	20013	Ciénega de Zimatlán	PDER_IMSS	IMSS	196	0	0
20	Oaxaca	20013	Ciénega de Zimatlán	PDER_IMSSB	IMSS-BIENESTAR	2	0	0
20	Oaxaca	20013	Ciénega de Zimatlán	PDER_ISTE	ISSSTE	116	0	0
20	Oaxaca	20013	Ciénega de Zimatlán	PDER_SEGP	SSA	1843	0	0
20	Oaxaca	20014	Ciudad Ixtepec	PAFIL_IPRIV	SMP	65	0	0
20	Oaxaca	20014	Ciudad Ixtepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3563	30	11
20	Oaxaca	20014	Ciudad Ixtepec	PDER_IMSS	IMSS	5618	0	2
20	Oaxaca	20014	Ciudad Ixtepec	PDER_IMSSB	IMSS-BIENESTAR	51	0	0
20	Oaxaca	20014	Ciudad Ixtepec	PDER_ISTE	ISSSTE	4076	0	3
20	Oaxaca	20014	Ciudad Ixtepec	PDER_SEGP	SSA	7581	0	0
20	Oaxaca	20015	Coatecas Altas	PAFIL_IPRIV	SMP	0	0	0
20	Oaxaca	20015	Coatecas Altas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	10	0	0
20	Oaxaca	20015	Coatecas Altas	PDER_IMSS	IMSS	81	0	0
20	Oaxaca	20015	Coatecas Altas	PDER_IMSSB	IMSS-BIENESTAR	69	0	1
20	Oaxaca	20015	Coatecas Altas	PDER_ISTE	ISSSTE	8	0	0
20	Oaxaca	20015	Coatecas Altas	PDER_SEGP	SSA	3728	0	0
20	Oaxaca	20016	Coicoyán de las Flores	PAFIL_IPRIV	SMP	6	0	0
20	Oaxaca	20016	Coicoyán de las Flores	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
20	Oaxaca	20016	Coicoyán de las Flores	PDER_IMSS	IMSS	387	0	0
20	Oaxaca	20016	Coicoyán de las Flores	PDER_IMSSB	IMSS-BIENESTAR	292	0	2
20	Oaxaca	20016	Coicoyán de las Flores	PDER_ISTE	ISSSTE	11	0	0
20	Oaxaca	20016	Coicoyán de las Flores	PDER_SEGP	SSA	7350	0	0
20	Oaxaca	20017	La Compañía	PAFIL_IPRIV	SMP	0	0	0
20	Oaxaca	20017	La Compañía	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
20	Oaxaca	20017	La Compañía	PDER_IMSS	IMSS	46	0	0
20	Oaxaca	20017	La Compañía	PDER_IMSSB	IMSS-BIENESTAR	4	0	0
20	Oaxaca	20017	La Compañía	PDER_ISTE	ISSSTE	21	0	0
20	Oaxaca	20017	La Compañía	PDER_SEGP	SSA	2549	0	0
20	Oaxaca	20018	Concepción Buenavista	PAFIL_IPRIV	SMP	1	0	0
20	Oaxaca	20018	Concepción Buenavista	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	9	0	0
20	Oaxaca	20018	Concepción Buenavista	PDER_IMSS	IMSS	34	0	0
20	Oaxaca	20018	Concepción Buenavista	PDER_IMSSB	IMSS-BIENESTAR	0	0	0
20	Oaxaca	20018	Concepción Buenavista	PDER_ISTE	ISSSTE	23	0	0
20	Oaxaca	20018	Concepción Buenavista	PDER_SEGP	SSA	555	0	0
20	Oaxaca	20019	Concepción Pápalo	PAFIL_IPRIV	SMP	7	0	0
20	Oaxaca	20019	Concepción Pápalo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
20	Oaxaca	20019	Concepción Pápalo	PDER_IMSS	IMSS	37	0	0
20	Oaxaca	20019	Concepción Pápalo	PDER_IMSSB	IMSS-BIENESTAR	153	0	1
20	Oaxaca	20019	Concepción Pápalo	PDER_ISTE	ISSSTE	51	0	0
20	Oaxaca	20019	Concepción Pápalo	PDER_SEGP	SSA	2085	0	0
